pm25,pm10,no2,so2,co,o3,new_case,new_death
IT2,IT3,Moderate,Moderate,Trace,Trace,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Trace,Moderate,Trace,True,False
IT3,IT4,Moderate,Trace,Moderate,Trace,False,False
IT2,IT3,Heavy,Trace,Moderate,Trace,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT4,AQG,Heavy,Trace,Moderate,Moderate,False,False
IT3,IT4,Heavy,Trace,Moderate,Trace,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,True,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Moderate,Moderate,Trace,Trace,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT2,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,AQG,Moderate,Moderate,Moderate,Moderate,True,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT2,IT3,Moderate,Trace,Moderate,Moderate,False,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT4,AQG,Moderate,Trace,Moderate,Moderate,False,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Trace,Moderate,Trace,True,False
IT1,IT2,Heavy,Moderate,Heavy,Trace,False,False
IT2,IT2,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT4,Moderate,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,True,False
IT3,IT4,Heavy,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,True,False
IT2,IT2,Heavy,Heavy,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Heavy,Moderate,Trace,False,False
IT3,IT3,Moderate,Heavy,Moderate,Trace,True,False
IT3,IT4,Heavy,Heavy,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Trace,Moderate,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT2,IT3,Heavy,Heavy,Moderate,Trace,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Heavy,True,False
IT3,IT4,Moderate,Moderate,Moderate,Heavy,False,False
IT2,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Heavy,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,True,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT3,IT4,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT3,IT3,Heavy,Trace,Heavy,Heavy,False,False
IT3,IT4,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Moderate,True,False
IT3,IT3,Heavy,Heavy,Heavy,Moderate,False,False
IT2,IT3,Moderate,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Heavy,Heavy,False,False
IT3,IT3,Heavy,Moderate,Moderate,Heavy,True,False
IT3,IT3,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT4,Moderate,Trace,Heavy,Moderate,False,False
IT4,AQG,Moderate,Moderate,Heavy,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT3,Moderate,Moderate,Heavy,Heavy,True,False
IT3,IT4,Moderate,Moderate,Heavy,Heavy,False,False
IT3,IT4,Moderate,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT2,Heavy,Moderate,Moderate,Heavy,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Heavy,Moderate,Trace,Trace,True,False
IT3,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Moderate,Trace,Trace,False,False
IT2,IT3,Moderate,Moderate,Trace,Trace,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Trace,Moderate,Trace,True,False
IT3,IT4,Moderate,Trace,Moderate,Trace,False,False
IT2,IT3,Heavy,Trace,Moderate,Trace,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT4,AQG,Heavy,Trace,Moderate,Moderate,False,False
IT3,IT4,Heavy,Trace,Moderate,Trace,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,True,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Moderate,Moderate,Trace,Trace,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT2,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,AQG,Moderate,Moderate,Moderate,Moderate,True,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT2,IT3,Moderate,Trace,Moderate,Moderate,False,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT4,AQG,Moderate,Trace,Moderate,Moderate,False,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Trace,Moderate,Trace,True,False
IT1,IT2,Heavy,Moderate,Heavy,Trace,False,False
IT2,IT2,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT4,Moderate,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,True,False
IT3,IT4,Heavy,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,True,False
IT2,IT2,Heavy,Heavy,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Heavy,Moderate,Trace,False,False
IT3,IT3,Moderate,Heavy,Moderate,Trace,True,False
IT3,IT4,Heavy,Heavy,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Trace,Moderate,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT2,IT3,Heavy,Heavy,Moderate,Trace,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Heavy,True,False
IT3,IT4,Moderate,Moderate,Moderate,Heavy,False,False
IT2,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Heavy,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,True,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT3,IT4,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT3,IT3,Heavy,Trace,Heavy,Heavy,False,False
IT3,IT4,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Moderate,True,False
IT3,IT3,Heavy,Heavy,Heavy,Moderate,False,False
IT2,IT3,Moderate,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Heavy,Heavy,False,False
IT3,IT3,Heavy,Moderate,Moderate,Heavy,True,False
IT3,IT3,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT4,Moderate,Trace,Heavy,Moderate,False,False
IT4,AQG,Moderate,Moderate,Heavy,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT3,Moderate,Moderate,Heavy,Heavy,True,False
IT3,IT4,Moderate,Moderate,Heavy,Heavy,False,False
IT3,IT4,Moderate,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT2,Heavy,Moderate,Moderate,Heavy,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Heavy,Moderate,Trace,Trace,True,False
IT3,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Moderate,Trace,Trace,False,False
IT2,IT3,Moderate,Moderate,Trace,Trace,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Trace,Moderate,Trace,True,False
IT3,IT4,Moderate,Trace,Moderate,Trace,False,False
IT2,IT3,Heavy,Trace,Moderate,Trace,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT4,AQG,Heavy,Trace,Moderate,Moderate,False,False
IT3,IT4,Heavy,Trace,Moderate,Trace,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,True,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Moderate,Moderate,Trace,Trace,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT2,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,AQG,Moderate,Moderate,Moderate,Moderate,True,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT2,IT3,Moderate,Trace,Moderate,Moderate,False,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT4,AQG,Moderate,Trace,Moderate,Moderate,False,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Trace,Moderate,Trace,True,False
IT1,IT2,Heavy,Moderate,Heavy,Trace,False,False
IT2,IT2,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT4,Moderate,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,True,False
IT3,IT4,Heavy,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,True,False
IT2,IT2,Heavy,Heavy,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Heavy,Moderate,Trace,False,False
IT3,IT3,Moderate,Heavy,Moderate,Trace,True,False
IT3,IT4,Heavy,Heavy,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Trace,Moderate,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT2,IT3,Heavy,Heavy,Moderate,Trace,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Heavy,True,False
IT3,IT4,Moderate,Moderate,Moderate,Heavy,False,False
IT2,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Heavy,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,True,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT3,IT4,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT3,IT3,Heavy,Trace,Heavy,Heavy,False,False
IT3,IT4,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Moderate,True,False
IT3,IT3,Heavy,Heavy,Heavy,Moderate,False,False
IT2,IT3,Moderate,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Heavy,Heavy,False,False
IT3,IT3,Heavy,Moderate,Moderate,Heavy,True,False
IT3,IT3,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT4,Moderate,Trace,Heavy,Moderate,False,False
IT4,AQG,Moderate,Moderate,Heavy,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT3,Moderate,Moderate,Heavy,Heavy,True,False
IT3,IT4,Moderate,Moderate,Heavy,Heavy,False,False
IT3,IT4,Moderate,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT2,Heavy,Moderate,Moderate,Heavy,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Heavy,Moderate,Trace,Trace,True,False
IT3,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Moderate,Trace,Trace,False,False
IT2,IT3,Moderate,Moderate,Trace,Trace,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Trace,Moderate,Trace,True,False
IT3,IT4,Moderate,Trace,Moderate,Trace,False,False
IT2,IT3,Heavy,Trace,Moderate,Trace,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT4,AQG,Heavy,Trace,Moderate,Moderate,False,False
IT3,IT4,Heavy,Trace,Moderate,Trace,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,True,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Moderate,Moderate,Trace,Trace,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT2,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,AQG,Moderate,Moderate,Moderate,Moderate,True,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT2,IT3,Moderate,Trace,Moderate,Moderate,False,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT4,AQG,Moderate,Trace,Moderate,Moderate,False,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Trace,Moderate,Trace,True,False
IT1,IT2,Heavy,Moderate,Heavy,Trace,False,False
IT2,IT2,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT4,Moderate,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,True,False
IT3,IT4,Heavy,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,True,False
IT2,IT2,Heavy,Heavy,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Heavy,Moderate,Trace,False,False
IT3,IT3,Moderate,Heavy,Moderate,Trace,True,False
IT3,IT4,Heavy,Heavy,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Trace,Moderate,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT2,IT3,Heavy,Heavy,Moderate,Trace,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Heavy,True,False
IT3,IT4,Moderate,Moderate,Moderate,Heavy,False,False
IT2,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Heavy,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,True,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT3,IT4,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT3,IT3,Heavy,Trace,Heavy,Heavy,False,False
IT3,IT4,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Moderate,True,False
IT3,IT3,Heavy,Heavy,Heavy,Moderate,False,False
IT2,IT3,Moderate,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Heavy,Heavy,False,False
IT3,IT3,Heavy,Moderate,Moderate,Heavy,True,False
IT3,IT3,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT4,Moderate,Trace,Heavy,Moderate,False,False
IT4,AQG,Moderate,Moderate,Heavy,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT3,Moderate,Moderate,Heavy,Heavy,True,False
IT3,IT4,Moderate,Moderate,Heavy,Heavy,False,False
IT3,IT4,Moderate,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT2,Heavy,Moderate,Moderate,Heavy,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Heavy,Moderate,Trace,Trace,True,False
IT3,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Moderate,Trace,Trace,False,False
IT2,IT3,Moderate,Moderate,Trace,Trace,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,IT4,Moderate,Trace,Moderate,Trace,True,False
IT3,IT4,Moderate,Trace,Moderate,Trace,False,False
IT2,IT3,Heavy,Trace,Moderate,Trace,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,False,False
IT4,AQG,Heavy,Trace,Moderate,Moderate,False,False
IT3,IT4,Heavy,Trace,Moderate,Trace,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Moderate,Moderate,True,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT3,IT3,Moderate,Moderate,Trace,Trace,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT2,IT3,Moderate,Moderate,Moderate,Trace,False,False
IT3,AQG,Moderate,Moderate,Moderate,Moderate,True,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT2,IT3,Moderate,Trace,Moderate,Moderate,False,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT4,AQG,Moderate,Trace,Moderate,Moderate,False,False
IT3,IT4,Moderate,Trace,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Trace,Moderate,Trace,True,False
IT1,IT2,Heavy,Moderate,Heavy,Trace,False,False
IT2,IT2,Heavy,Moderate,Heavy,Moderate,False,False
IT3,IT4,Moderate,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,True,False
IT3,IT4,Heavy,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,True,False
IT2,IT2,Heavy,Heavy,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Moderate,Moderate,Trace,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Heavy,Moderate,Trace,False,False
IT3,IT3,Moderate,Heavy,Moderate,Trace,True,False
IT3,IT4,Heavy,Heavy,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Moderate,Trace,False,False
IT2,IT3,Heavy,Moderate,Trace,Moderate,False,False
IT3,IT3,Heavy,Moderate,Trace,Trace,False,False
IT2,IT3,Heavy,Heavy,Moderate,Trace,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Heavy,True,False
IT3,IT4,Moderate,Moderate,Moderate,Heavy,False,False
IT2,IT3,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Moderate,Moderate,Moderate,Moderate,False,False
IT3,IT4,Heavy,Heavy,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,True,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT3,IT4,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Heavy,False,False
IT3,IT3,Heavy,Trace,Heavy,Heavy,False,False
IT3,IT4,Heavy,Moderate,Heavy,Heavy,False,False
IT2,IT3,Heavy,Moderate,Heavy,Moderate,True,False
IT3,IT3,Heavy,Heavy,Heavy,Moderate,False,False
IT2,IT3,Moderate,Moderate,Heavy,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT2,IT3,Heavy,Moderate,Moderate,Moderate,False,False
IT3,IT3,Moderate,Moderate,Heavy,Heavy,False,False
IT3,IT3,Heavy,Moderate,Moderate,Heavy,True,False
IT3,IT3,Heavy,Moderate,Heavy,Moderate,False,False
